frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
224,5,68,68,unconfirmed_update,0.6909,"[1057.1, 369.2, 1088.1, 467.8]","[1058.3, 369.5, 1087.4, 468.6]",0.1308,0.8692,,,,,,,,6,,
225,3,55,55,re_activate_from_lost,0.6843,"[1334.5, 287.2, 1444.5, 695.2]","[1334.6, 291.7, 1455.7, 686.2]",0.5935,0.4065,0.7218,,,,,,38,6,37,
228,3,55,55,re_activate_from_lost,0.6697,"[1336.5, 276.2, 1447.2, 699.3]","[1325.5, 279.6, 1451.6, 698.9]",0.306,0.694,0.5352,,,,,,39,7,38,
230,6_revive,54,54,revived,0.7389,"[152.6, 728.3, 190.9, 814.7]",,,,,0.8166,0.7525,0.1784,1.0,0.8166,39,7,34,"[(54, 0.8166195154190063), (12, 0.6382142305374146), (57, 0.5991328954696655), (48, 0.5901070833206177), (44, 0.5829772353172302)]"
231,6_new,8,69,margin_failed margin=0.013<0.04,0.6781,"[777.6, 349.0, 850.5, 582.5]",,,,,0.7554,0.65,0.0132,1.0,,39,8,207,"[(8, 0.7554299235343933), (27, 0.7421833276748657), (11, 0.7209986448287964), (67, 0.699716329574585), (2, 0.6759050488471985)]"
233,3,57,57,re_activate_from_lost,0.5701,"[92.6, 415.8, 140.8, 540.7]","[91.7, 416.7, 141.6, 539.9]",0.4892,0.5108,0.1063,,,,,,39,7,23,
234,3,44,44,re_activate_from_lost,0.7302,"[142.8, 413.4, 184.8, 525.5]","[142.2, 413.1, 184.6, 523.5]",0.1734,0.8266,0.0592,,,,,,39,7,81,
234,6_new,59,70,gate_failed sim=0.739<theta=0.767,0.709,"[445.8, 410.7, 475.5, 510.0]",,,,,0.7385,0.7667,0.0619,1.0,,39,7,42,"[(59, 0.738525927066803), (63, 0.676666259765625), (44, 0.6747384071350098), (12, 0.6604219675064087), (54, 0.643376350402832)]"
235,3,64,64,re_activate_from_lost,0.653,"[411.4, 414.5, 439.8, 511.0]","[410.8, 414.5, 440.4, 511.0]",0.5957,0.4043,0.736,,,,,,39,7,2,
235,3,55,55,re_activate_from_lost,0.7862,"[1360.8, 286.5, 1476.9, 707.4]","[1354.6, 286.1, 1478.1, 707.6]",0.4295,0.5705,0.5515,,,,,,39,7,40,
236,3,68,68,re_activate_from_lost,0.6396,"[1076.0, 373.6, 1108.3, 470.1]","[1077.8, 373.7, 1106.8, 470.5]",0.5862,0.4138,0.7353,,,,,,39,5,2,
236,6_revive,59,59,revived,0.7193,"[466.8, 416.5, 496.5, 510.3]",,,,,0.803,0.7667,0.0549,1.0,0.803,39,5,44,"[(59, 0.8029884099960327), (44, 0.7481158971786499), (63, 0.7468978762626648), (12, 0.7356263399124146), (38, 0.7076393961906433)]"
237,6_revive,63,63,revived,0.8395,"[398.6, 403.7, 439.8, 525.2]",,,,,0.9038,0.7667,0.0674,1.0,0.9038,40,5,31,"[(63, 0.9037675857543945), (64, 0.8364099860191345), (12, 0.7653192281723022), (59, 0.7450370192527771), (38, 0.7285106182098389)]"
237,6_revive,59,59,revived,0.7567,"[473.2, 413.8, 504.2, 516.4]",,,,,0.802,0.7667,0.0372,1.0,0.802,40,5,46,"[(59, 0.8019716739654541), (64, 0.7647309303283691), (12, 0.7566618919372559), (44, 0.7468573451042175), (11, 0.7273122668266296)]"
238,3,50,50,re_activate_from_lost,0.8619,"[1373.0, 280.0, 1529.6, 691.2]","[1378.4, 279.9, 1528.4, 691.4]",0.1642,0.8358,0.2797,,,,,,40,6,80,
238,6_revive,8,8,revived,0.7628,"[835.0, 369.9, 909.2, 577.8]",,,,,0.758,0.65,0.0528,1.0,0.758,40,6,214,"[(8, 0.7579981684684753), (67, 0.7052213549613953), (61, 0.6916261911392212), (10, 0.6861839294433594), (55, 0.6783179044723511)]"
241,6_revive,12,12,revived,0.7162,"[493.1, 403.3, 525.5, 517.4]",,,,,0.8139,0.6742,0.0507,1.0,0.8139,40,5,254,"[(12, 0.8138928413391113), (59, 0.7631618976593018), (64, 0.7517048120498657), (63, 0.7442322969436646), (11, 0.7358963489532471)]"
241,6_new,63,71,margin_failed margin=0.007<0.04,0.6764,"[399.3, 399.9, 436.4, 525.5]",,,,,0.8675,0.7667,0.0067,1.0,,40,5,36,"[(63, 0.8675448298454285), (64, 0.8608230352401733), (12, 0.8077503442764282), (59, 0.8038681149482727), (44, 0.7639899253845215)]"
242,5,12,12,unconfirmed_update,0.6756,"[493.8, 405.7, 526.2, 510.3]","[494.7, 405.2, 525.0, 511.7]",0.1188,0.8812,,,,,,,,5,,
242,5,71,71,unconfirmed_update,0.7207,"[398.6, 400.3, 435.0, 520.4]","[399.1, 400.2, 434.9, 521.4]",0.0936,0.9064,,,,,,,,5,,
242,6_new,12,72,gate_failed sim=0.633<theta=0.674,0.6712,"[537.0, 433.0, 579.5, 540.3]",,,,,0.6333,0.6742,0.0394,1.0,,40,5,255,"[(12, 0.6332530975341797), (27, 0.5938252806663513), (11, 0.5917695760726929), (58, 0.5880554914474487), (61, 0.5865305066108704)]"
242,6_new,48,73,margin_failed margin=0.022<0.04,0.6818,"[183.9, 751.3, 212.3, 812.0]",,,,,0.7704,0.6951,0.0225,1.0,,40,5,31,"[(48, 0.7704277038574219), (12, 0.7479764223098755), (63, 0.6800588965415955), (64, 0.6800095438957214), (15, 0.6742927432060242)]"
243,5,73,73,unconfirmed_update,0.6678,"[184.6, 752.0, 211.3, 811.4]","[184.1, 751.8, 211.9, 811.5]",0.0804,0.9196,,,,,,,,5,,
244,6_new,12,74,gate_failed sim=0.659<theta=0.674,0.6855,"[532.9, 432.3, 571.4, 534.9]",,,,,0.6593,0.6742,0.0078,1.0,,40,6,257,"[(12, 0.659314751625061), (61, 0.6515156626701355), (11, 0.6467714309692383), (44, 0.6382732391357422), (27, 0.636136531829834)]"
245,5,74,74,unconfirmed_update,0.7029,"[532.6, 432.7, 569.0, 539.3]","[531.2, 432.6, 570.9, 538.4]",0.1084,0.8916,,,,,,,,7,,
248,3,44,44,re_activate_from_lost,0.8595,"[174.7, 411.8, 218.9, 536.0]","[173.7, 411.9, 220.4, 535.2]",0.0773,0.9227,0.063,,,,,,41,8,94,
248,6_revive,59,59,revived,0.6944,"[475.5, 405.0, 518.1, 532.6]",,,,,0.7416,0.7179,0.0435,1.0,0.7416,41,8,58,"[(59, 0.7416191101074219), (57, 0.6980773210525513), (12, 0.6939603090286255), (54, 0.6784980297088623), (44, 0.647220253944397)]"
249,3,31,31,re_activate_from_lost,0.5727,"[856.6, 395.2, 924.1, 574.1]","[855.5, 392.0, 918.2, 574.9]",0.4278,0.5722,0.6723,,,,,,41,8,126,
254,3,67,67,re_activate_from_lost,0.6429,"[884.2, 392.9, 927.5, 515.7]","[886.7, 392.9, 925.1, 515.8]",0.5694,0.4306,0.7232,,,,,,41,8,6,
254,3,44,44,re_activate_from_lost,0.6923,"[136.8, 414.8, 172.5, 514.7]","[136.0, 414.4, 173.7, 514.8]",0.1025,0.8975,0.0621,,,,,,41,8,99,
256,6_revive,4,4,revived,0.6926,"[1326.4, 322.8, 1447.2, 719.6]",,,,,0.8234,0.7667,0.0618,1.0,0.8234,41,7,291,"[(4, 0.823387861251831), (13, 0.7615872025489807), (50, 0.6724672317504883), (55, 0.6249603033065796), (27, 0.6023491621017456)]"
257,3,57,57,re_activate_from_lost,0.7571,"[66.7, 444.8, 105.2, 543.4]","[66.3, 444.6, 105.9, 543.3]",0.7187,0.2813,0.7871,,,,,,41,8,24,
257,3,67,67,re_activate_from_lost,0.819,"[869.4, 391.8, 914.0, 516.7]","[870.9, 391.8, 911.8, 517.1]",0.1039,0.8961,0.1111,,,,,,41,8,8,
257,6_revive,4,4,revived,0.8279,"[1285.9, 281.3, 1440.5, 720.9]",,,,,0.871,0.7667,0.0851,1.0,0.871,41,8,293,"[(4, 0.8710382580757141), (13, 0.7859827280044556), (50, 0.680653989315033), (1, 0.630471408367157), (55, 0.6256070137023926)]"
259,3,34,34,re_activate_from_lost,0.6206,"[155.9, 398.2, 203.9, 542.7]","[155.9, 398.1, 203.8, 541.5]",0.1755,0.8245,0.0851,,,,,,41,6,130,
260,3,50,50,re_activate_from_lost,0.7032,"[1324.4, 336.2, 1439.1, 724.3]","[1316.6, 335.5, 1443.0, 724.2]",0.1482,0.8518,0.1593,,,,,,41,6,101,
262,3,64,64,re_activate_from_lost,0.628,"[365.5, 422.6, 396.6, 527.9]","[365.6, 423.3, 397.7, 527.1]",0.2195,0.7805,0.0606,,,,,,41,7,28,
263,3,73,73,re_activate_from_lost,0.7959,"[88.5, 764.1, 127.0, 851.9]","[87.5, 764.1, 128.0, 851.9]",0.603,0.397,0.684,,,,,,41,6,0,
264,3,34,34,re_activate_from_lost,0.6041,"[137.0, 431.7, 182.1, 559.2]","[137.8, 430.4, 181.3, 559.5]",0.1746,0.8254,0.1433,,,,,,41,5,131,
266,3,57,57,re_activate_from_lost,0.5795,"[20.5, 467.8, 66.8, 585.2]","[20.7, 468.6, 65.9, 582.5]",0.2504,0.7496,0.1001,,,,,,41,9,32,
266,3,67,67,re_activate_from_lost,0.8223,"[845.8, 409.7, 890.3, 538.0]","[847.2, 409.6, 890.3, 537.3]",0.1599,0.8401,0.0448,,,,,,41,9,16,
267,6_new,67,75,gate_failed sim=0.690<theta=0.730,0.7419,"[1100.9, 416.5, 1159.0, 567.7]",,,,,0.69,0.7299,0.0369,1.0,,41,7,18,"[(67, 0.6899595260620117), (12, 0.6530724763870239), (61, 0.6238152980804443), (13, 0.608187198638916), (27, 0.6077932119369507)]"
268,5,75,75,unconfirmed_update,0.8177,"[1094.8, 419.2, 1148.9, 567.0]","[1095.0, 418.6, 1152.0, 567.1]",0.2678,0.7322,,,,,,,,9,,
268,6_new,40,76,margin_failed margin=0.030<0.04,0.6763,"[248.4, 435.4, 293.3, 563.6]",,,,,0.7436,0.7171,0.0302,1.0,,41,9,38,"[(40, 0.7435944676399231), (63, 0.7133820056915283), (38, 0.6901390552520752), (59, 0.6894580721855164), (44, 0.680099606513977)]"
271,3,57,57,re_activate_from_lost,0.6677,"[21.6, 484.0, 60.9, 583.2]","[20.8, 483.4, 60.8, 584.2]",0.3134,0.6866,0.0761,,,,,,41,10,33,
271,3,63,63,re_activate_from_lost,0.823,"[349.7, 436.1, 393.5, 569.0]","[350.3, 436.0, 392.7, 570.0]",0.054,0.946,0.0748,,,,,,41,10,63,
271,3,71,71,re_activate_from_lost,0.6053,"[289.9, 434.7, 336.8, 571.7]","[291.4, 435.3, 335.8, 572.5]",0.1084,0.8916,0.0862,,,,,,41,10,26,
271,6_revive,40,40,revived,0.6703,"[248.1, 439.8, 293.0, 566.0]",,,,,0.8119,0.7171,0.0523,1.0,0.8119,41,10,38,"[(40, 0.8119200468063354), (38, 0.7596392631530762), (63, 0.7451876401901245), (12, 0.700007438659668), (59, 0.6993069052696228)]"
273,3,71,71,re_activate_from_lost,0.7784,"[294.6, 432.7, 340.2, 563.0]","[295.5, 432.9, 338.5, 564.6]",0.1413,0.8587,0.0517,,,,,,41,10,27,
273,6_new,4,77,margin_failed margin=0.028<0.04,0.7602,"[1204.9, 380.7, 1342.6, 743.2]",,,,,0.7673,0.7667,0.0281,1.0,,41,10,310,"[(4, 0.7672532796859741), (13, 0.7391778826713562), (50, 0.72972571849823), (1, 0.6331842541694641), (8, 0.6165027618408203)]"
274,3,57,57,re_activate_from_lost,0.7519,"[21.9, 478.6, 66.9, 589.3]","[22.6, 479.0, 65.8, 587.7]",0.1842,0.8158,0.1142,,,,,,41,10,35,
274,5,77,77,unconfirmed_update,0.9065,"[1222.4, 285.2, 1362.8, 754.7]","[1203.9, 304.3, 1373.8, 752.4]",0.3974,0.6026,,,,,,,,10,,
275,3,71,71,re_activate_from_lost,0.7286,"[292.6, 428.0, 340.5, 562.3]","[294.9, 428.6, 339.1, 562.2]",0.1264,0.8736,0.071,,,,,,41,9,28,
275,6_revive,40,40,revived,0.7139,"[254.3, 433.4, 298.2, 562.3]",,,,,0.8656,0.7171,0.0531,1.0,0.8656,41,9,39,"[(40, 0.8656092882156372), (38, 0.8124814033508301), (63, 0.7373816967010498), (59, 0.7001397609710693), (12, 0.6948522925376892)]"
276,3,77,77,re_activate_from_lost,0.916,"[1227.2, 281.3, 1355.4, 749.2]","[1204.0, 284.0, 1379.0, 749.3]",0.2706,0.7294,0.3319,,,,,,41,10,0,
276,3,57,57,re_activate_from_lost,0.5828,"[24.6, 476.2, 67.4, 586.9]","[24.1, 476.4, 67.9, 586.9]",0.0282,0.9718,0.081,,,,,,41,10,36,
277,3,71,71,re_activate_from_lost,0.7718,"[293.0, 425.6, 339.5, 555.9]","[294.9, 425.8, 338.6, 556.9]",0.1289,0.8711,0.0642,,,,,,41,10,29,
277,6_revive,40,40,revived,0.7657,"[253.8, 430.7, 300.0, 553.5]",,,,,0.8536,0.7171,0.0594,1.0,0.8536,41,10,40,"[(40, 0.8536396026611328), (38, 0.794234037399292), (63, 0.7339221835136414), (71, 0.71199631690979), (59, 0.7071853876113892)]"
278,5,40,40,unconfirmed_update,0.8187,"[252.8, 430.3, 302.7, 560.6]","[253.4, 430.4, 301.8, 559.2]",0.1271,0.8729,,,,,,,,11,,
278,6_new,67,78,gate_failed sim=0.697<theta=0.730,0.7075,"[1057.1, 381.0, 1123.2, 573.4]",,,,,0.6969,0.7299,0.0453,1.0,,41,11,29,"[(67, 0.6969422101974487), (12, 0.6516450643539429), (54, 0.6500599980354309), (8, 0.6089185476303101), (32, 0.6050373315811157)]"
280,3,57,57,re_activate_from_lost,0.7366,"[28.4, 470.1, 75.3, 589.6]","[28.2, 470.6, 75.1, 589.1]",0.1552,0.8448,0.0731,,,,,,41,10,37,
281,3,73,73,re_activate_from_lost,0.6217,"[87.1, 779.0, 125.0, 864.0]","[86.7, 778.8, 125.6, 863.9]",0.3667,0.6333,0.6063,,,,,,41,9,1,
281,3,77,77,re_activate_from_lost,0.6189,"[1252.1, 335.6, 1357.4, 712.1]","[1234.3, 332.4, 1374.8, 713.4]",0.5242,0.4758,0.7055,,,,,,41,9,1,
284,3,67,67,re_activate_from_lost,0.707,"[871.4, 402.0, 910.6, 530.9]","[870.0, 402.2, 911.6, 530.8]",0.0664,0.9336,0.075,,,,,,41,9,33,
285,3,57,57,re_activate_from_lost,0.8092,"[33.4, 465.4, 79.3, 578.1]","[34.1, 465.7, 79.0, 579.0]",0.1366,0.8634,0.0595,,,,,,42,8,39,
285,3,73,73,re_activate_from_lost,0.8268,"[88.5, 774.9, 126.3, 860.0]","[88.2, 775.0, 126.8, 860.0]",0.0511,0.9489,0.2155,,,,,,42,8,2,
285,6_new,54,79,gate_failed sim=0.741<theta=0.752,0.7649,"[68.9, 789.8, 101.2, 866.7]",,,,,0.7406,0.7525,0.014,1.0,,42,8,35,"[(54, 0.7406278252601624), (71, 0.7266338467597961), (12, 0.7177911996841431), (64, 0.6639972925186157), (11, 0.6495519876480103)]"
285,6_revive,38,38,revived,0.7161,"[14.3, 440.4, 55.4, 566.0]",,,,,0.7941,0.7667,0.0462,1.0,0.7941,42,8,19,"[(38, 0.7940856218338013), (44, 0.7478624582290649), (57, 0.7476908564567566), (12, 0.7335175275802612), (71, 0.7101417183876038)]"
286,5,79,79,unconfirmed_update,0.6648,"[68.8, 785.7, 100.3, 861.3]","[68.7, 786.5, 100.6, 862.4]",0.1418,0.8582,,,,,,,,6,,
286,5,38,38,unconfirmed_update,0.6118,"[16.9, 435.0, 56.2, 552.5]","[16.7, 436.1, 55.7, 555.2]",0.2095,0.7905,,,,,,,,6,,
289,3,50,50,re_activate_from_lost,0.9644,"[1184.0, 260.9, 1323.0, 756.0]","[1176.4, 260.7, 1329.6, 754.9]",0.1069,0.8931,0.0739,,,,,,43,7,129,
293,3,79,79,re_activate_from_lost,0.7485,"[65.6, 766.8, 97.5, 841.1]","[65.5, 766.4, 96.9, 840.9]",0.223,0.777,0.4184,,,,,,43,9,4,
293,6_new,59,80,gate_failed sim=0.566<theta=0.718,0.7426,"[764.8, 380.7, 801.2, 500.9]","[422.8, 393.2, 461.3, 511.4]",1.0,0.0,,0.566,0.7179,0.0027,1.0,,44,9,77,"[(59, 0.5659798383712769), (12, 0.5632374286651611), (67, 0.5628384351730347), (8, 0.5610798597335815), (55, 0.5563886165618896)]"
293,6_revive,40,40,revived,0.838,"[263.2, 394.2, 315.9, 536.0]",,,,,0.883,0.7171,0.1266,1.0,0.883,44,9,54,"[(40, 0.8829901814460754), (63, 0.7563577890396118), (38, 0.7512935400009155), (71, 0.6942983865737915), (64, 0.676579475402832)]"
294,5,80,80,unconfirmed_update,0.8035,"[765.5, 381.0, 801.9, 499.8]","[765.5, 381.0, 801.6, 500.0]",0.047,0.953,,,,,,,,8,,
294,5,40,40,unconfirmed_update,0.847,"[265.3, 393.2, 319.3, 536.3]","[265.2, 393.4, 318.3, 536.2]",0.1046,0.8954,,,,,,,,8,,
297,3,57,57,re_activate_from_lost,0.691,"[39.2, 430.0, 82.4, 548.1]","[37.2, 429.4, 84.6, 550.1]",0.2306,0.7694,0.0681,,,,,,44,7,50,
299,3,79,79,re_activate_from_lost,0.6483,"[87.6, 768.2, 118.3, 838.4]","[87.8, 768.2, 117.8, 838.5]",0.0511,0.9489,0.0522,,,,,,44,7,9,
303,3,80,80,re_activate_from_lost,0.7306,"[801.9, 374.0, 843.8, 500.9]","[802.9, 373.9, 842.0, 498.6]",0.4635,0.5365,0.0267,,,,,,45,8,5,
307,3,80,80,re_activate_from_lost,0.5832,"[835.7, 362.1, 873.5, 462.0]","[837.6, 361.7, 871.1, 465.4]",0.2431,0.7569,0.0479,,,,,,45,8,7,
309,6_new,73,81,gate_failed sim=0.657<theta=0.767,0.7056,"[695.2, 354.4, 746.6, 548.8]","[179.8, 720.0, 218.2, 807.3]",1.0,0.0,,0.6566,0.7667,0.0157,1.0,,45,7,8,"[(73, 0.6566404104232788), (5, 0.6409334540367126), (13, 0.6284390687942505), (61, 0.6170830130577087), (54, 0.6038480997085571)]"
310,5,81,81,unconfirmed_update,0.6733,"[698.6, 363.2, 755.3, 547.4]","[701.1, 361.4, 750.4, 547.7]",0.238,0.762,,,,,,,,7,,
310,6_new,38,82,margin_failed margin=0.030<0.04,0.721,"[100.7, 393.2, 144.2, 498.5]",,,,,0.7801,0.7667,0.0298,1.0,,45,7,20,"[(38, 0.7801331877708435), (44, 0.7503585815429688), (57, 0.7398321628570557), (12, 0.7339414358139038), (11, 0.6979992985725403)]"
311,5,82,82,unconfirmed_update,0.6307,"[115.9, 392.5, 155.2, 495.1]","[111.7, 392.6, 154.3, 495.8]",0.4979,0.5021,,,,,,,,7,,
313,3,67,67,re_activate_from_lost,0.8018,"[1024.0, 347.6, 1067.2, 483.3]","[1024.9, 348.2, 1066.4, 483.5]",0.0752,0.9248,0.1125,,,,,,45,9,61,
315,3,57,57,re_activate_from_lost,0.7843,"[214.8, 409.7, 256.7, 534.6]","[211.9, 409.7, 259.1, 534.5]",0.6709,0.3291,0.7419,,,,,,45,9,52,
315,3,80,80,re_activate_from_lost,0.6598,"[913.3, 359.4, 949.7, 458.0]","[915.4, 359.3, 948.1, 457.9]",0.3769,0.6231,0.0607,,,,,,45,9,8,
318,3,80,80,re_activate_from_lost,0.7378,"[938.9, 363.8, 980.8, 478.6]","[940.6, 364.4, 979.0, 477.9]",0.1713,0.8287,0.0461,,,,,,45,10,10,
320,3,80,80,re_activate_from_lost,0.6537,"[949.1, 372.3, 989.6, 491.1]","[949.6, 371.9, 989.4, 489.6]",0.1126,0.8874,0.0283,,,,,,45,10,11,
322,3,80,80,re_activate_from_lost,0.6883,"[959.2, 379.0, 997.0, 476.9]","[960.0, 378.7, 995.3, 481.0]",0.2515,0.7485,0.0417,,,,,,45,10,12,
325,6_new,61,83,margin_failed margin=0.036<0.04,0.6712,"[-27.7, -499.2, 895.7, 1578.2]",,,,,0.8098,0.7052,0.0359,1.0,,45,7,130,"[(61, 0.8097857236862183), (11, 0.7739101648330688), (55, 0.7464959621429443), (8, 0.7445253133773804), (27, 0.7362961769104004)]"
326,6_new,13,84,margin_failed margin=0.001<0.04,0.8495,"[789.8, 390.2, 847.8, 532.6]",,,,,0.6627,0.65,0.0011,1.0,,45,7,295,"[(13, 0.6627244353294373), (5, 0.6616158485412598), (73, 0.6504178047180176), (61, 0.6337820291519165), (67, 0.6266764402389526)]"
327,5,84,84,unconfirmed_update,0.8917,"[793.1, 394.2, 845.8, 531.2]","[791.2, 393.4, 847.4, 531.5]",0.1274,0.8726,,,,,,,,7,,
327,6_revive,61,61,revived,0.6811,"[-46.9, -561.3, 884.2, 1594.4]",,,,,0.8202,0.7052,0.0574,1.0,0.8202,45,7,132,"[(61, 0.8202031850814819), (11, 0.762782633304596), (8, 0.7459262609481812), (27, 0.7289562821388245), (28, 0.7081876993179321)]"
333,3,57,57,re_activate_from_lost,0.7619,"[255.2, 426.6, 303.1, 569.0]","[253.2, 426.7, 305.3, 569.0]",0.5438,0.4562,0.6524,,,,,,46,5,53,
335,3,57,57,re_activate_from_lost,0.7296,"[256.8, 431.3, 297.7, 552.2]","[254.4, 430.7, 299.7, 556.6]",0.3431,0.6569,0.0824,,,,,,46,6,54,
341,3,4,4,re_activate_from_lost,0.7202,"[1725.3, 41.5, 2195.1, 1270.4]","[1740.9, 31.0, 2191.8, 1302.7]",0.2171,0.7829,0.1508,,,,,,46,7,376,
344,3,80,80,re_activate_from_lost,0.6951,"[959.9, 380.0, 1009.8, 523.1]","[961.0, 380.4, 1008.0, 522.7]",0.3337,0.6663,0.5368,,,,,,46,5,27,
347,6_new,67,85,gate_failed sim=0.628<theta=0.695,0.7793,"[754.7, 403.7, 796.5, 543.4]","[1123.6, 390.0, 1166.9, 531.4]",1.0,0.0,,0.6277,0.6946,0.0056,1.0,,46,4,65,"[(67, 0.6276618242263794), (27, 0.6221027374267578), (61, 0.6194888949394226), (13, 0.616730809211731), (73, 0.6111679077148438)]"
348,5,85,85,unconfirmed_update,0.8464,"[760.1, 406.7, 799.2, 543.0]","[758.3, 406.1, 799.3, 543.1]",0.2004,0.7996,,,,,,,,4,,
350,3,4,4,re_activate_from_lost,0.6438,"[1765.8, -7.4, 2257.2, 1395.9]","[1759.6, -3.4, 2266.3, 1402.2]",0.0689,0.9311,0.1272,,,,,,46,4,384,
352,6_new,67,86,gate_failed sim=0.681<theta=0.695,0.8137,"[770.2, 412.8, 813.4, 547.8]",,,,,0.6815,0.6946,0.0406,1.0,,46,3,65,"[(67, 0.6814553737640381), (12, 0.6408663392066956), (27, 0.6334056854248047), (50, 0.6238358020782471), (32, 0.622710108757019)]"
353,3,4,4,re_activate_from_lost,0.6518,"[1783.4, 20.2, 2228.9, 1323.0]","[1774.2, 22.2, 2239.1, 1323.2]",0.0492,0.9508,0.3803,,,,,,46,4,386,
353,5,86,86,unconfirmed_update,0.8618,"[775.6, 414.1, 816.1, 550.5]","[773.3, 413.8, 816.8, 549.9]",0.1984,0.8016,,,,,,,,4,,
362,6_revive,86,86,revived,0.8268,"[747.2, 401.3, 801.2, 562.6]",,,,,0.7966,0.7667,0.0988,1.0,0.7966,48,4,9,"[(86, 0.7965548038482666), (85, 0.6977666616439819), (67, 0.6398775577545166), (31, 0.6327959299087524), (63, 0.6279939413070679)]"
363,6_new,57,87,gate_failed sim=0.670<theta=0.767,0.725,"[1389.2, 389.8, 1432.4, 503.9]","[263.9, 441.4, 306.8, 563.1]",1.0,0.0,,0.6698,0.7667,0.0195,1.0,,48,4,56,"[(57, 0.6697670221328735), (44, 0.6502758264541626), (67, 0.6480644941329956), (27, 0.645042896270752), (11, 0.6324421167373657)]"
364,5,87,87,unconfirmed_update,0.6936,"[1381.7, 389.5, 1425.6, 501.5]","[1383.8, 389.5, 1426.4, 502.0]",0.2946,0.7054,,,,,,,,4,,
364,6_revive,86,86,revived,0.8501,"[737.1, 399.6, 791.1, 567.7]",,,,,0.8371,0.7667,0.1139,1.0,0.8371,48,4,12,"[(86, 0.8371368646621704), (85, 0.7232365608215332), (31, 0.6805124282836914), (8, 0.6793434619903564), (50, 0.6556421518325806)]"
368,3,87,87,re_activate_from_lost,0.82,"[1357.4, 384.1, 1404.0, 494.8]","[1359.9, 384.1, 1402.1, 494.8]",0.3435,0.6565,0.4616,,,,,,48,5,0,
368,6_new,67,88,margin_failed margin=0.009<0.04,0.6738,"[1320.3, 381.7, 1363.5, 508.6]",,,,,0.741,0.6946,0.0094,1.0,,48,5,65,"[(67, 0.7409957051277161), (12, 0.7315871715545654), (71, 0.6718056201934814), (73, 0.6671456098556519), (18, 0.651301383972168)]"
369,5,88,88,unconfirmed_update,0.5848,"[1315.6, 380.4, 1357.4, 501.2]","[1316.8, 380.6, 1358.4, 502.7]",0.2732,0.7268,,,,,,,,3,,
369,6_new,67,89,margin_failed margin=0.002<0.04,0.7303,"[1009.8, 378.7, 1062.5, 538.0]",,,,,0.7155,0.6946,0.0024,1.0,,48,3,65,"[(67, 0.7154560685157776), (57, 0.7130975723266602), (80, 0.695837140083313), (32, 0.673545777797699), (12, 0.6605169773101807)]"
370,5,89,89,unconfirmed_update,0.862,"[1007.1, 376.7, 1055.7, 535.3]","[1006.1, 377.1, 1058.6, 535.8]",0.1931,0.8069,,,,,,,,3,,
370,6_revive,67,67,revived,0.7639,"[968.6, 375.3, 1022.6, 538.7]",,,,,0.7353,0.6946,0.0897,1.0,0.7353,48,3,65,"[(67, 0.7352970242500305), (73, 0.6456343531608582), (85, 0.6393430829048157), (32, 0.6363013982772827), (12, 0.6276946067810059)]"
370,6_new,80,90,margin_failed margin=0.020<0.04,0.9139,"[620.7, 392.9, 680.1, 591.3]","[940.4, 408.6, 990.5, 557.3]",1.0,0.0,,0.7311,0.65,0.0204,1.0,,48,3,29,"[(80, 0.7311068773269653), (85, 0.7107164859771729), (8, 0.6979592442512512), (67, 0.6374163627624512), (9, 0.601936936378479)]"
371,5,67,67,unconfirmed_update,0.783,"[961.9, 374.3, 1018.6, 539.0]","[964.1, 374.5, 1018.5, 538.9]",0.1841,0.8159,,,,,,,,4,,
371,5,90,90,unconfirmed_update,0.9183,"[612.9, 389.5, 673.7, 591.3]","[614.6, 390.2, 674.8, 591.3]",0.223,0.777,,,,,,,,4,,
374,3,89,89,re_activate_from_lost,0.5995,"[988.2, 367.5, 1043.6, 547.1]","[987.1, 367.9, 1045.1, 544.8]",0.1543,0.8457,0.493,,,,,,49,7,2,
377,3,80,80,re_activate_from_lost,0.6426,"[945.7, 359.1, 1002.4, 523.8]","[946.0, 359.2, 1001.9, 523.9]",0.5313,0.4687,0.6988,,,,,,51,6,29,
377,3,88,88,re_activate_from_lost,0.6376,"[1304.1, 362.5, 1347.3, 494.8]","[1303.4, 362.4, 1348.3, 494.7]",0.5825,0.4175,0.7338,,,,,,51,6,0,
378,3,87,87,re_activate_from_lost,0.7988,"[1354.7, 353.4, 1397.2, 470.1]","[1353.8, 353.6, 1398.4, 469.7]",0.2015,0.7985,0.0544,,,,,,51,4,5,
383,3,89,89,re_activate_from_lost,0.5871,"[1000.4, 329.7, 1049.0, 486.3]","[999.7, 328.6, 1050.9, 487.6]",0.1756,0.8244,0.1066,,,,,,52,5,10,
383,6_new,61,91,gate_failed sim=0.607<theta=0.705,0.7494,"[556.9, 412.1, 605.5, 549.1]",,,,,0.607,0.7052,0.0156,1.0,,52,5,139,"[(61, 0.6069661378860474), (7, 0.5913917422294617), (8, 0.5804033279418945), (39, 0.5655585527420044), (10, 0.5616084337234497)]"
