frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
218,3,109,109,re_activate_from_lost,0.6267,"[570.7, 496.8, 594.3, 560.2]","[569.9, 497.3, 595.4, 560.4]",0.1056,0.8944,0.072,,,,,,58,4,20,
220,3,111,111,re_activate_from_lost,0.6125,"[364.8, 503.6, 403.3, 600.1]","[365.1, 503.8, 402.8, 599.8]",0.2268,0.7732,0.5264,,,,,,58,4,27,
221,6_revive,10,10,revived,0.7868,"[1595.7, 537.3, 1617.3, 605.5]",,,,,0.7497,0.695,0.0578,1.0,0.7497,59,4,201,"[(10, 0.7496654987335205), (103, 0.6918607950210571), (41, 0.6674591302871704), (34, 0.6644250750541687), (49, 0.6640594005584717)]"
222,3,105,105,re_activate_from_lost,0.6413,"[1084.7, 531.2, 1115.8, 610.2]","[1085.1, 531.3, 1115.5, 610.4]",0.2319,0.7681,0.1321,,,,,,59,4,36,
222,6_revive,104,104,revived,0.795,"[690.2, 515.7, 718.2, 593.3]",,,,,0.7828,0.75,0.0346,1.0,0.7828,59,4,55,"[(104, 0.7828356623649597), (16, 0.748198390007019), (34, 0.739987850189209), (55, 0.7352646589279175), (79, 0.7346035242080688)]"
223,6_revive,104,104,revived,0.8433,"[689.5, 516.4, 716.2, 594.0]",,,,,0.7855,0.75,0.092,1.0,0.7855,59,3,57,"[(104, 0.785460889339447), (16, 0.6934373378753662), (55, 0.6890249848365784), (34, 0.6886125802993774), (79, 0.6844881772994995)]"
224,3,119,119,re_activate_from_lost,0.6088,"[830.9, 479.9, 847.1, 520.4]","[830.8, 479.9, 847.1, 520.4]",0.1573,0.8427,0.0571,,,,,,59,4,7,
224,3,90,90,re_activate_from_lost,0.8841,"[1075.3, 540.0, 1110.4, 635.2]","[1076.0, 540.0, 1111.2, 635.1]",0.1855,0.8145,0.1279,,,,,,59,4,68,
224,6_revive,10,10,revived,0.7636,"[1606.5, 538.3, 1628.1, 608.5]",,,,,0.8282,0.695,0.0818,1.0,0.8282,59,4,205,"[(10, 0.8281512260437012), (103, 0.7463088035583496), (3, 0.7225208282470703), (34, 0.7143520712852478), (39, 0.6791698932647705)]"
225,6_new,55,123,gate_failed sim=0.658<theta=0.750,0.7599,"[485.0, 523.8, 518.7, 619.7]",,,,,0.6578,0.75,0.0011,1.0,,59,3,15,"[(55, 0.6578061580657959), (7, 0.6566677093505859), (109, 0.6507988572120667), (23, 0.6487658023834229), (18, 0.6454159617424011)]"
225,6_new,109,124,margin_failed margin=0.003<0.03,0.7478,"[688.5, 520.1, 719.6, 605.1]","[562.5, 509.0, 588.5, 573.5]",1.0,0.0,,0.752,0.75,0.0031,1.0,,59,3,22,"[(109, 0.7520419955253601), (25, 0.74896240234375), (34, 0.732538640499115), (41, 0.7289098501205444), (12, 0.7228485941886902)]"
225,6_revive,10,10,revived,0.7889,"[1607.9, 536.6, 1629.5, 608.9]",,,,,0.81,0.695,0.0754,1.0,0.81,59,3,207,"[(10, 0.810044527053833), (103, 0.7345961332321167), (34, 0.6897292137145996), (57, 0.681585431098938), (79, 0.6681944131851196)]"
226,3,119,119,re_activate_from_lost,0.7922,"[830.2, 482.3, 847.8, 522.8]","[830.8, 482.2, 847.3, 522.7]",0.0975,0.9025,0.0737,,,,,,59,4,8,
226,5,124,124,unconfirmed_update,0.8421,"[688.2, 521.1, 719.6, 603.5]","[688.8, 520.9, 719.0, 603.8]",0.0418,0.9582,,,,,,,,4,,
226,6_revive,10,10,revived,0.7793,"[1611.9, 540.7, 1633.5, 607.5]",,,,,0.8168,0.695,0.0891,1.0,0.8168,59,4,209,"[(10, 0.8167762160301208), (111, 0.7276495695114136), (103, 0.7046993970870972), (34, 0.696754515171051), (79, 0.6894627809524536)]"
228,3,120,120,re_activate_from_lost,0.6012,"[688.8, 478.6, 707.4, 527.2]","[688.6, 479.4, 707.3, 527.2]",0.1575,0.8425,0.0806,,,,,,59,4,26,
228,6_revive,10,10,revived,0.8499,"[1611.9, 544.0, 1638.9, 628.4]",,,,,0.8269,0.695,0.094,1.0,0.8269,59,4,212,"[(10, 0.8269189596176147), (111, 0.7329181432723999), (103, 0.7180837392807007), (79, 0.6930850744247437), (105, 0.6767333745956421)]"
229,3,119,119,re_activate_from_lost,0.5945,"[832.3, 479.3, 849.8, 521.8]","[832.3, 479.9, 849.6, 521.8]",0.1463,0.8537,0.0489,,,,,,59,4,10,
229,6_revive,10,10,revived,0.7593,"[1618.7, 534.9, 1643.0, 621.3]",,,,,0.8281,0.695,0.0677,1.0,0.8281,59,4,214,"[(10, 0.8280740976333618), (103, 0.7604122161865234), (111, 0.7559544444084167), (79, 0.7107661366462708), (30, 0.7026150226593018)]"
230,3,105,105,re_activate_from_lost,0.6818,"[1057.7, 529.9, 1098.2, 623.7]","[1060.4, 530.1, 1096.6, 623.5]",0.4497,0.5503,0.1308,,,,,,59,4,38,
230,6_revive,10,10,revived,0.8453,"[1618.7, 539.0, 1645.7, 628.1]",,,,,0.7794,0.695,0.0533,1.0,0.7794,59,4,216,"[(10, 0.7793658375740051), (111, 0.7260755896568298), (79, 0.6760880947113037), (105, 0.6684410572052002), (103, 0.6542527675628662)]"
230,6_new,16,125,margin_failed margin=0.009<0.03,0.7919,"[1740.2, 546.4, 1761.8, 618.0]",,,,,0.8052,0.6549,0.0089,1.0,,59,4,170,"[(16, 0.8052455186843872), (89, 0.7963409423828125), (79, 0.788945198059082), (92, 0.7797754406929016), (64, 0.7731401920318604)]"
231,5,125,125,unconfirmed_update,0.8685,"[1744.2, 544.7, 1765.8, 614.9]","[1743.6, 545.1, 1764.8, 615.5]",0.3533,0.6467,,,,,,,,4,,
232,3,92,92,re_activate_from_lost,0.7664,"[1809.0, 543.4, 1841.4, 641.2]","[1808.8, 544.6, 1841.3, 641.8]",0.1239,0.8761,0.1272,,,,,,60,6,71,
232,3,122,122,re_activate_from_lost,0.8195,"[1645.7, 533.9, 1670.0, 600.8]","[1645.8, 533.7, 1669.9, 600.9]",0.0412,0.9588,0.0475,,,,,,60,6,15,
233,3,105,105,re_activate_from_lost,0.6523,"[1057.7, 534.6, 1092.8, 625.7]","[1057.5, 535.4, 1092.7, 626.2]",0.1055,0.8945,0.1217,,,,,,60,5,40,
235,3,110,110,re_activate_from_lost,0.6112,"[454.6, 546.1, 501.2, 663.5]","[456.0, 546.8, 500.4, 663.7]",0.0982,0.9018,0.1299,,,,,,60,8,51,
236,3,124,124,re_activate_from_lost,0.8107,"[702.0, 513.3, 739.8, 603.1]","[704.4, 513.7, 737.5, 602.5]",0.2994,0.7006,0.13,,,,,,60,7,6,
236,3,105,105,re_activate_from_lost,0.8001,"[1059.1, 535.6, 1090.1, 626.1]","[1056.7, 535.8, 1091.2, 626.4]",0.2485,0.7515,0.1275,,,,,,60,7,41,
237,3,110,110,re_activate_from_lost,0.794,"[457.0, 549.5, 504.2, 677.7]","[456.5, 549.3, 504.1, 675.1]",0.1526,0.8474,0.1446,,,,,,61,6,52,
238,3,92,92,re_activate_from_lost,0.8608,"[1848.2, 557.5, 1883.3, 656.1]","[1848.5, 556.9, 1881.7, 655.3]",0.4884,0.5116,0.5597,,,,,,61,5,72,
242,3,111,111,re_activate_from_lost,0.8656,"[352.0, 520.4, 392.5, 619.0]","[353.6, 520.2, 390.3, 618.3]",0.1812,0.8188,0.2912,,,,,,61,6,47,
250,6_new,34,126,margin_failed margin=0.013<0.03,0.7183,"[897.8, 491.7, 920.7, 549.1]",,,,,0.8224,0.7174,0.0128,1.0,,61,6,47,"[(34, 0.8224380612373352), (124, 0.8096518516540527), (25, 0.7591158151626587), (17, 0.7475087642669678), (109, 0.7399359345436096)]"
255,3,103,103,re_activate_from_lost,0.6804,"[806.6, 514.4, 837.7, 583.9]","[806.2, 514.4, 836.8, 584.6]",0.2122,0.7878,0.1,,,,,,61,10,86,
256,6_new,14,127,margin_failed margin=0.008<0.03,0.7781,"[542.0, 512.7, 568.4, 584.2]",,,,,0.6938,0.6872,0.008,1.0,,61,8,183,"[(14, 0.6937742233276367), (55, 0.6857554316520691), (109, 0.6772905588150024), (41, 0.6567686796188354), (7, 0.6557042598724365)]"
257,3,103,103,re_activate_from_lost,0.8181,"[815.4, 516.7, 851.9, 618.0]","[813.7, 516.4, 854.2, 611.1]",0.4379,0.5621,0.096,,,,,,61,8,87,
257,5,127,127,unconfirmed_update,0.762,"[548.8, 514.0, 573.8, 585.6]","[546.9, 513.7, 573.2, 585.3]",0.4016,0.5984,,,,,,,,8,,
257,6_new,33,128,margin_failed margin=0.023<0.03,0.818,"[639.6, 507.9, 667.2, 577.5]",,,,,0.7997,0.75,0.023,1.0,,61,8,23,"[(33, 0.7997167110443115), (57, 0.7767373919487), (17, 0.7619003653526306), (109, 0.758977472782135), (13, 0.750822901725769)]"
258,5,128,128,unconfirmed_update,0.7981,"[644.3, 504.9, 674.0, 575.8]","[643.9, 505.5, 672.0, 576.1]",0.3703,0.6297,,,,,,,,7,,
263,6_revive,119,119,revived,0.738,"[956.5, 486.3, 975.4, 530.9]",,,,,0.8294,0.75,0.0362,1.0,0.8294,63,8,11,"[(119, 0.8293508291244507), (8, 0.7931522130966187), (109, 0.7769750952720642), (103, 0.7769646644592285), (124, 0.7581435441970825)]"
264,6_new,7,129,margin_failed margin=0.001<0.03,0.6822,"[1559.2, 510.0, 1586.2, 578.8]",,,,,0.7689,0.65,0.0007,1.0,,63,8,118,"[(7, 0.7688707113265991), (4, 0.7681552767753601), (5, 0.7631067037582397), (8, 0.7571291327476501), (68, 0.7430057525634766)]"
265,6_revive,119,119,revived,0.7111,"[978.1, 486.7, 995.6, 532.6]",,,,,0.8258,0.75,0.0452,1.0,0.8258,63,8,12,"[(119, 0.8258043527603149), (8, 0.7806356549263), (39, 0.7589055299758911), (34, 0.7560938596725464), (13, 0.7523177266120911)]"
267,3,103,103,re_activate_from_lost,0.9276,"[916.7, 519.8, 958.5, 629.1]","[915.3, 519.8, 959.8, 628.5]",0.1715,0.8285,0.1069,,,,,,63,9,90,
268,6_revive,103,103,revived,0.7049,"[928.1, 520.1, 965.9, 598.4]",,,,,0.8223,0.7195,0.0426,1.0,0.8223,63,8,92,"[(103, 0.8222991824150085), (79, 0.7796820998191833), (92, 0.7776923775672913), (16, 0.759265661239624), (64, 0.7463803291320801)]"
269,6_new,124,130,margin_failed margin=0.010<0.03,0.8239,"[955.8, 538.7, 995.0, 631.1]",,,,,0.8425,0.7429,0.0098,1.0,,63,8,37,"[(124, 0.8425403833389282), (37, 0.8327222466468811), (41, 0.8176413774490356), (12, 0.8073374629020691), (119, 0.7944826483726501)]"
270,5,130,130,unconfirmed_update,0.8077,"[952.4, 523.5, 986.2, 596.4]","[954.2, 526.5, 986.8, 603.3]",0.5949,0.4051,,,,,,,,8,,
272,3,130,130,re_activate_from_lost,0.846,"[978.1, 521.8, 1015.9, 598.1]","[980.8, 522.2, 1013.3, 598.5]",0.2561,0.7439,0.3707,,,,,,63,9,0,
273,3,118,118,re_activate_from_lost,0.9231,"[401.6, 665.2, 490.1, 939.6]","[388.2, 665.9, 500.0, 940.2]",0.4254,0.5746,0.4696,,,,,,63,7,68,
275,6_revive,121,121,revived,0.8861,"[-26.3, 568.7, 50.8, 766.8]",,,,,0.7676,0.75,0.0317,1.0,0.7676,63,5,13,"[(121, 0.7676118016242981), (110, 0.7359374761581421), (41, 0.7265143990516663), (57, 0.7225953340530396), (47, 0.7124639749526978)]"
276,5,121,121,unconfirmed_update,0.9212,"[-14.1, 569.4, 62.3, 764.1]","[-16.3, 569.2, 59.8, 764.6]",0.278,0.722,,,,,,,,5,,
279,6_new,41,131,margin_failed margin=0.009<0.03,0.7654,"[785.0, 544.4, 822.8, 640.9]",,,,,0.7543,0.7272,0.0086,1.0,,64,4,60,"[(41, 0.7542872428894043), (19, 0.7456868290901184), (14, 0.7435159683227539), (55, 0.7266062498092651), (49, 0.7260938286781311)]"
280,6_new,41,132,gate_failed sim=0.712<theta=0.727,0.7804,"[800.6, 512.3, 837.0, 614.9]",,,,,0.7117,0.7272,0.0138,1.0,,64,4,60,"[(41, 0.7116578817367554), (14, 0.6978691220283508), (75, 0.6865625381469727), (109, 0.6831321716308594), (57, 0.6825500726699829)]"
283,3,103,103,re_activate_from_lost,0.8231,"[1213.7, 551.1, 1250.1, 643.6]","[1214.1, 551.9, 1249.7, 642.7]",0.1751,0.8249,0.3211,,,,,,64,3,106,
283,6_new,127,133,gate_failed sim=0.728<theta=0.750,0.8024,"[850.5, 514.7, 888.3, 619.3]","[881.1, 528.3, 913.2, 614.5]",0.8984,0.1016,,0.7281,0.75,0.0337,1.0,,64,3,9,"[(127, 0.7280670404434204), (121, 0.694366455078125), (41, 0.682401716709137), (14, 0.6805940866470337), (110, 0.6698163747787476)]"
284,5,133,133,unconfirmed_update,0.8461,"[864.7, 518.4, 906.5, 633.2]","[862.0, 517.7, 902.7, 630.4]",0.6259,0.3741,,,,,,,,2,,
285,6_new,109,134,margin_failed margin=0.006<0.03,0.8367,"[1012.5, 527.9, 1047.6, 610.2]",,,,,0.8009,0.75,0.0057,1.0,,64,2,22,"[(109, 0.8008934259414673), (13, 0.7952274084091187), (16, 0.7950259447097778), (34, 0.7672156691551208), (49, 0.7661461234092712)]"
286,6_new,34,135,margin_failed margin=0.007<0.03,0.8746,"[1032.8, 527.5, 1066.5, 609.9]",,,,,0.7949,0.7174,0.0072,1.0,,64,2,47,"[(34, 0.7949305772781372), (16, 0.787771463394165), (13, 0.7831157445907593), (109, 0.7811647653579712), (49, 0.7753638029098511)]"
287,3,111,111,re_activate_from_lost,0.7993,"[825.5, 554.5, 871.4, 673.3]","[824.2, 554.2, 871.2, 674.5]",0.1763,0.8237,0.3417,,,,,,64,3,91,
287,6_new,109,136,margin_failed margin=0.014<0.03,0.8665,"[1053.0, 528.9, 1086.8, 607.8]",,,,,0.7865,0.75,0.0138,1.0,,64,3,22,"[(109, 0.786450982093811), (34, 0.772662878036499), (13, 0.7592504024505615), (17, 0.7505630254745483), (103, 0.7426687479019165)]"
290,6_new,33,137,margin_failed margin=0.002<0.03,0.8673,"[1119.2, 529.9, 1155.6, 617.6]",,,,,0.7834,0.75,0.0022,1.0,,64,3,23,"[(33, 0.7833813428878784), (109, 0.781170129776001), (119, 0.7671639919281006), (13, 0.7611112594604492), (128, 0.7555457949638367)]"
291,3,130,130,re_activate_from_lost,0.724,"[1337.9, 528.5, 1370.2, 610.9]","[1336.6, 527.3, 1371.0, 610.2]",0.1719,0.8281,0.1035,,,,,,64,4,18,
291,6_new,109,138,margin_failed margin=0.005<0.03,0.8191,"[1143.5, 529.2, 1178.6, 623.7]",,,,,0.789,0.75,0.0051,1.0,,64,4,22,"[(109, 0.7889809608459473), (13, 0.7838629484176636), (119, 0.7730322480201721), (8, 0.7508116960525513), (33, 0.7357496023178101)]"
292,6_new,41,139,margin_failed margin=0.010<0.03,0.8652,"[1167.1, 528.9, 1202.2, 616.6]",,,,,0.7926,0.7272,0.0097,1.0,,64,2,60,"[(41, 0.7925575971603394), (109, 0.7828842997550964), (103, 0.7820248007774353), (34, 0.7749990820884705), (13, 0.7701689600944519)]"
293,6_new,41,140,margin_failed margin=0.021<0.03,0.7983,"[1501.2, 468.5, 1522.8, 524.5]",,,,,0.7698,0.7272,0.0207,1.0,,64,3,60,"[(41, 0.7697823643684387), (103, 0.7490543723106384), (34, 0.7321872115135193), (57, 0.7302901148796082), (10, 0.7255783081054688)]"
293,6_new,41,141,margin_failed margin=0.013<0.03,0.9051,"[1192.7, 526.8, 1225.1, 615.3]",,,,,0.8081,0.7272,0.0132,1.0,,64,3,60,"[(41, 0.8081427812576294), (8, 0.7949690818786621), (103, 0.7858031392097473), (37, 0.7815567255020142), (109, 0.7790021896362305)]"
294,6_new,13,142,margin_failed margin=0.009<0.03,0.9013,"[1216.4, 529.2, 1251.5, 617.0]",,,,,0.8023,0.744,0.009,1.0,,64,2,30,"[(13, 0.8022805452346802), (103, 0.7932965755462646), (109, 0.7921656370162964), (37, 0.7896633744239807), (41, 0.7858379483222961)]"
294,6_new,124,143,gate_failed sim=0.743<theta=0.743,0.702,"[1526.9, 467.4, 1551.2, 534.9]",,,,,0.7426,0.7429,0.0114,1.0,,64,2,37,"[(124, 0.7426215410232544), (57, 0.7311911582946777), (109, 0.7302424907684326), (25, 0.7245259284973145), (41, 0.7215393781661987)]"
295,6_new,30,144,margin_failed margin=0.028<0.03,0.8787,"[1239.3, 527.9, 1277.1, 618.3]",,,,,0.8174,0.65,0.0283,1.0,,64,2,68,"[(30, 0.8173657655715942), (41, 0.789052426815033), (109, 0.7829290628433228), (124, 0.78208327293396), (103, 0.7816663980484009)]"
296,6_new,30,145,margin_failed margin=0.001<0.03,0.6942,"[1003.7, 687.5, 1094.2, 957.2]",,,,,0.6888,0.65,0.0012,1.0,,64,2,68,"[(30, 0.6887574195861816), (107, 0.6875284910202026), (14, 0.6833080053329468), (105, 0.6670215725898743), (118, 0.6663615107536316)]"
297,3,133,133,re_activate_from_lost,0.6247,"[1144.8, 517.4, 1192.1, 645.6]","[1145.4, 517.5, 1191.8, 645.6]",0.5817,0.4183,0.7387,,,,,,64,2,2,
300,6_new,103,146,margin_failed margin=0.004<0.03,0.8531,"[1379.0, 528.9, 1414.8, 619.3]",,,,,0.768,0.65,0.0038,1.0,,64,3,124,"[(103, 0.7679758071899414), (39, 0.7642016410827637), (109, 0.7637925744056702), (49, 0.7581894397735596), (130, 0.7576088905334473)]"
301,6_new,103,147,margin_failed margin=0.024<0.03,0.8996,"[1408.1, 530.2, 1445.9, 623.4]",,,,,0.7525,0.65,0.0238,1.0,,64,5,125,"[(103, 0.7524803876876831), (49, 0.7286381125450134), (39, 0.7214807271957397), (109, 0.7182070016860962), (124, 0.714159369468689)]"
302,3,111,111,re_activate_from_lost,0.8829,"[1223.8, 547.4, 1283.2, 700.7]","[1223.5, 548.1, 1283.3, 699.7]",0.1637,0.8363,0.1035,,,,,,64,5,103,
302,6_new,103,148,margin_failed margin=0.019<0.03,0.8828,"[1439.1, 530.2, 1479.6, 627.4]",,,,,0.7513,0.65,0.0193,1.0,,64,5,125,"[(103, 0.7512869834899902), (130, 0.7319488525390625), (109, 0.7273513078689575), (49, 0.7229101657867432), (41, 0.7227853536605835)]"
303,3,107,107,re_activate_from_lost,0.8717,"[1240.0, 695.9, 1404.0, 1021.3]","[1263.1, 695.8, 1377.0, 1015.8]",0.5036,0.4964,0.5673,,,,,,64,6,124,
303,3,103,103,re_activate_from_lost,0.585,"[1776.6, 532.2, 1833.3, 676.7]","[1777.6, 531.5, 1831.4, 672.4]",0.2503,0.7497,0.5615,,,,,,64,6,125,
303,6_new,49,149,gate_failed sim=0.727<theta=0.742,0.889,"[1470.2, 530.5, 1510.7, 627.8]",,,,,0.727,0.742,0.0083,1.0,,64,6,32,"[(49, 0.7270420789718628), (130, 0.7187211513519287), (47, 0.7170112729072571), (103, 0.7145668268203735), (41, 0.7039581537246704)]"
304,3,104,104,re_activate_from_lost,0.9241,"[1653.8, 577.5, 1729.4, 750.6]","[1653.5, 577.9, 1720.4, 749.7]",0.5925,0.4075,0.6234,,,,,,64,4,136,
304,6_new,41,150,gate_failed sim=0.727<theta=0.727,0.894,"[1501.2, 529.9, 1541.7, 627.8]",,,,,0.7269,0.7272,0.0009,1.0,,64,4,60,"[(41, 0.726945161819458), (47, 0.7260316610336304), (104, 0.7256460189819336), (49, 0.7240445613861084), (103, 0.7193780541419983)]"
305,3,130,130,re_activate_from_lost,0.792,"[1741.5, 532.2, 1782.0, 618.6]","[1743.2, 532.1, 1780.0, 618.5]",0.4922,0.5078,0.0735,,,,,,64,5,19,
305,3,133,133,re_activate_from_lost,0.8066,"[1377.0, 527.9, 1414.8, 621.7]","[1378.2, 527.2, 1413.4, 622.6]",0.4105,0.5895,0.5245,,,,,,64,5,3,
305,6_new,49,151,gate_failed sim=0.729<theta=0.742,0.8697,"[1533.6, 531.2, 1576.8, 626.4]",,,,,0.7286,0.742,0.022,1.0,,64,5,32,"[(49, 0.7285664081573486), (41, 0.7065259218215942), (130, 0.7033872008323669), (47, 0.7019904255867004), (18, 0.7018567323684692)]"
306,6_new,109,152,margin_failed margin=0.018<0.03,0.7299,"[1570.1, 531.2, 1607.9, 629.1]",,,,,0.7945,0.75,0.0182,1.0,,65,3,22,"[(109, 0.7945135831832886), (34, 0.7763271331787109), (103, 0.771546483039856), (16, 0.7649537324905396), (8, 0.7585028409957886)]"
307,6_new,133,153,margin_failed margin=0.010<0.03,0.81,"[1503.9, 518.4, 1539.0, 598.1]",,,,,0.7787,0.75,0.0103,1.0,,65,3,6,"[(133, 0.7787380218505859), (33, 0.7684480547904968), (13, 0.7325639724731445), (128, 0.7289390563964844), (17, 0.7264092564582825)]"
308,6_new,133,154,margin_failed margin=0.030<0.03,0.8277,"[1533.6, 519.8, 1568.7, 604.8]",,,,,0.78,0.75,0.0296,1.0,,65,3,7,"[(133, 0.7799619436264038), (33, 0.7503842115402222), (128, 0.7384399771690369), (109, 0.7241257429122925), (13, 0.7161746025085449)]"
309,6_new,133,155,gate_failed sim=0.732<theta=0.750,0.8136,"[1566.0, 521.8, 1601.1, 601.4]",,,,,0.7317,0.75,0.0157,1.0,,65,4,8,"[(133, 0.7316566705703735), (109, 0.7159146666526794), (33, 0.6609643697738647), (13, 0.6606549024581909), (17, 0.6449987292289734)]"
309,6_revive,3,3,revived,0.9139,"[-23.5, 573.8, 59.4, 816.8]",,,,,0.7521,0.7385,0.0365,1.0,0.7521,65,4,38,"[(3, 0.7520842552185059), (39, 0.7155783176422119), (10, 0.7047851085662842), (103, 0.6553410887718201), (57, 0.6506826877593994)]"
310,5,3,3,unconfirmed_update,0.9354,"[-8.1, 575.8, 86.5, 818.8]","[-6.5, 575.4, 76.5, 818.4]",0.3946,0.6054,,,,,,,,4,,
310,6_new,109,156,margin_failed margin=0.024<0.03,0.8459,"[1706.4, 539.0, 1744.2, 640.9]",,,,,0.7773,0.75,0.0243,1.0,,65,4,22,"[(109, 0.7772607207298279), (103, 0.752960205078125), (16, 0.7343214750289917), (119, 0.7324932813644409), (39, 0.7276955246925354)]"
310,6_revive,133,133,revived,0.8097,"[1598.4, 522.5, 1633.5, 605.5]",,,,,0.7643,0.75,0.0417,1.0,0.7643,65,4,9,"[(133, 0.7643091678619385), (109, 0.7226014137268066), (13, 0.7084558010101318), (17, 0.6699404716491699), (33, 0.6693028211593628)]"
311,3,110,110,re_activate_from_lost,0.8537,"[1803.6, 663.2, 1879.2, 874.8]","[1798.6, 662.1, 1883.3, 873.8]",0.1903,0.8097,0.1349,,,,,,65,6,123,
311,6_new,47,157,gate_failed sim=0.688<theta=0.750,0.8627,"[1740.2, 541.7, 1780.7, 643.6]",,,,,0.6881,0.75,0.0066,1.0,,65,6,17,"[(47, 0.6880708336830139), (41, 0.6814686059951782), (130, 0.6807993650436401), (18, 0.6758955121040344), (103, 0.670316219329834)]"
311,6_revive,133,133,revived,0.7973,"[1630.8, 523.1, 1668.6, 608.9]",,,,,0.754,0.75,0.0522,1.0,0.754,65,6,11,"[(133, 0.7540346384048462), (109, 0.7018510103225708), (13, 0.652298092842102), (111, 0.6435163617134094), (17, 0.641090989112854)]"
312,6_new,103,158,margin_failed margin=0.007<0.03,0.8333,"[1775.2, 542.4, 1818.5, 646.3]","[2107.9, 546.5, 2162.1, 688.5]",1.0,0.0,,0.6736,0.65,0.0069,1.0,,65,7,126,"[(103, 0.6736047267913818), (47, 0.6666769981384277), (18, 0.6660243272781372), (41, 0.6651738882064819), (109, 0.6617326140403748)]"
312,6_revive,133,133,revived,0.7779,"[1661.9, 525.2, 1699.7, 614.2]",,,,,0.7785,0.75,0.0746,1.0,0.7785,65,7,12,"[(133, 0.7785165309906006), (109, 0.7039241790771484), (13, 0.6654418110847473), (7, 0.6599675416946411), (17, 0.6524832844734192)]"
313,6_new,47,159,gate_failed sim=0.689<theta=0.750,0.8014,"[1814.4, 542.7, 1854.9, 646.0]",,,,,0.6891,0.75,0.0014,1.0,,65,8,17,"[(47, 0.6891286373138428), (41, 0.6877052187919617), (130, 0.6815543174743652), (103, 0.6798272132873535), (109, 0.6766995191574097)]"
313,6_new,105,160,margin_failed margin=0.026<0.03,0.7793,"[1787.4, 748.6, 1854.9, 976.7]","[2195.5, 565.0, 2261.2, 709.0]",1.0,0.0,,0.715,0.65,0.0257,1.0,,65,8,109,"[(105, 0.7150238156318665), (69, 0.6893652677536011), (90, 0.6831961870193481), (66, 0.678719162940979), (8, 0.6483508348464966)]"
313,6_new,109,161,margin_failed margin=0.007<0.03,0.7007,"[1728.0, 527.5, 1757.7, 604.5]",,,,,0.7886,0.75,0.007,1.0,,65,8,22,"[(109, 0.7886418104171753), (64, 0.7816715240478516), (33, 0.7779093980789185), (133, 0.7683089375495911), (17, 0.7552667856216431)]"
313,6_revive,133,133,revived,0.6916,"[1695.6, 525.5, 1733.4, 612.6]","[1628.7, 534.7, 1664.3, 628.0]",1.0,0.0,,0.8204,0.75,0.1247,1.0,0.8204,65,8,13,"[(133, 0.8204147815704346), (109, 0.6957282423973083), (13, 0.662650465965271), (17, 0.6478729248046875), (111, 0.645450234413147)]"
317,3,111,111,re_activate_from_lost,0.8403,"[1783.4, 574.1, 1848.2, 739.8]","[1779.6, 573.9, 1847.5, 740.1]",0.4351,0.5649,0.1309,,,,,,65,10,115,
317,6_revive,133,133,revived,0.7324,"[1764.5, 537.3, 1807.7, 636.5]",,,,,0.782,0.75,0.0695,1.0,0.782,65,10,14,"[(133, 0.7820374965667725), (13, 0.7125792503356934), (128, 0.7065408229827881), (33, 0.6859890222549438), (37, 0.6813971400260925)]"
318,6_revive,133,133,revived,0.8662,"[1806.3, 541.4, 1846.8, 643.3]",,,,,0.7821,0.75,0.0811,1.0,0.7821,65,9,15,"[(133, 0.7821321487426758), (127, 0.7010220289230347), (13, 0.6815491318702698), (92, 0.6665313243865967), (12, 0.6590331792831421)]"
318,6_new,133,162,margin_failed margin=0.023<0.03,0.772,"[1873.8, 527.9, 1911.6, 617.0]",,,,,0.828,0.75,0.0229,1.0,,65,9,16,"[(133, 0.8279725313186646), (17, 0.8051021695137024), (33, 0.7696354985237122), (109, 0.7614926695823669), (13, 0.7545527219772339)]"
319,6_revive,133,133,revived,0.871,"[1842.8, 533.6, 1883.3, 637.5]",,,,,0.8035,0.75,0.1062,1.0,0.8035,65,9,16,"[(133, 0.803490161895752), (13, 0.6973388195037842), (127, 0.6735543012619019), (92, 0.6657964587211609), (33, 0.6639862060546875)]"
320,6_revive,133,133,revived,0.8642,"[1881.9, 537.3, 1922.4, 641.2]",,,,,0.8026,0.75,0.1086,1.0,0.8026,65,9,17,"[(133, 0.8025985956192017), (13, 0.6939595341682434), (92, 0.6818550825119019), (12, 0.6735023260116577), (66, 0.6704093217849731)]"
324,6_revive,111,111,revived,0.88,"[3.8, 537.3, 51.4, 636.5]","[2117.3, 584.2, 2190.2, 765.5]",1.0,0.0,,0.7546,0.65,0.0441,1.0,0.7546,65,10,118,"[(111, 0.7545968294143677), (17, 0.7104610204696655), (57, 0.7019451856613159), (133, 0.6984965801239014), (33, 0.6809962391853333)]"
325,6_revive,111,111,revived,0.9043,"[31.8, 541.0, 81.1, 640.2]",,,,,0.753,0.65,0.0394,1.0,0.753,65,9,119,"[(111, 0.7530269026756287), (133, 0.7136305570602417), (17, 0.705331563949585), (57, 0.700699508190155), (110, 0.6742515563964844)]"
